order_id,customer_id,product_id,quantity,order_date
2585,386,3,2,2024-03-21 02:17:15
2586,669,5,1,2024-10-18 17:07:06
2587,43,3,1,2024-09-13 16:51:48
2588,92,2,1,2024-03-27 04:52:34
2589,363,2,2,2025-01-02 04:44:45
2590,58,4,3,2024-11-22 04:53:53
2591,778,1,4,2024-04-25 15:46:47
2592,14,3,3,2024-09-28 22:19:52
2593,701,3,2,2024-06-11 23:45:58
2594,559,3,3,2025-02-10 04:22:13
2595,694,3,3,2024-12-24 22:45:16
2596,537,4,4,2024-08-27 09:38:03
2597,1000,5,4,2025-01-21 09:17:08
2598,929,2,1,2024-05-25 22:14:19
2599,971,5,1,2024-07-12 05:35:21
2600,763,1,4,2025-01-28 22:13:41
2601,73,5,3,2025-01-11 12:21:30
2602,197,2,3,2024-09-27 10:23:07
2603,115,3,2,2025-02-21 11:55:16
2604,895,4,4,2025-02-23 23:29:40
2605,236,5,3,2024-10-15 05:24:53
2606,885,2,1,2024-12-17 15:29:00
2607,364,2,1,2024-08-21 16:32:04
2608,316,5,1,2024-08-23 15:05:36
2609,711,2,3,2024-06-05 15:56:27
2610,730,3,4,2024-08-13 07:27:40
2611,947,5,2,2024-11-13 02:06:30
2612,993,5,3,2024-09-02 07:58:58
2613,197,2,1,2025-02-15 00:37:39
2614,123,4,2,2025-01-01 01:23:27
2615,722,2,4,2025-02-27 04:35:46
2616,563,2,3,2024-03-13 15:43:46
2617,249,1,4,2024-07-14 03:18:31
2618,284,2,4,2024-08-10 16:52:36
2619,18,2,4,2024-04-30 18:56:58
2620,218,1,3,2025-01-09 04:50:06
2621,903,1,1,2024-06-05 05:28:24
2622,63,5,1,2024-07-18 07:30:48
2623,476,2,3,2024-10-18 18:03:29
2624,701,2,1,2024-11-13 17:18:15
2625,68,3,4,2024-07-25 15:38:09
2626,851,5,1,2024-06-14 05:00:53
2627,218,3,3,2024-05-24 01:15:02
2628,930,2,1,2025-02-07 17:14:39
2629,163,3,1,2024-12-21 07:27:13
2630,3,5,2,2024-07-07 15:54:31
2631,712,3,4,2025-01-25 21:38:50
2632,469,2,4,2024-09-07 06:34:50
2633,182,1,4,2024-08-22 00:26:09
2634,203,5,2,2025-01-31 16:29:44
2635,858,3,3,2024-09-16 04:28:36
2636,616,3,3,2024-09-14 07:41:58
2637,592,5,4,2024-03-02 02:28:35
2638,25,5,1,2024-04-20 21:25:41
2639,703,2,1,2024-09-08 02:46:45
2640,390,4,4,2024-08-08 14:40:22
2641,394,2,4,2024-12-27 17:38:50
2642,590,3,3,2025-02-21 23:25:36
2643,924,2,4,2024-03-11 17:48:55
2644,986,3,3,2024-12-21 23:51:31
2645,340,4,1,2025-01-19 08:38:22
2646,860,2,2,2024-09-10 12:32:45
2647,97,5,2,2024-08-27 05:44:18
2648,510,5,3,2024-04-22 14:49:20
2649,214,5,4,2024-05-23 12:24:18
2650,580,2,4,2024-08-10 09:56:34
2651,245,2,3,2025-01-15 18:14:13
2652,347,3,1,2024-04-13 02:23:28
2653,928,5,3,2025-01-20 10:17:20
2654,366,1,2,2024-09-30 06:16:57
2655,484,4,2,2024-07-28 00:18:34
2656,636,1,2,2024-07-22 11:36:13
2657,847,5,2,2024-07-27 19:47:04
2658,685,5,4,2025-02-12 10:10:02
2659,162,5,3,2024-04-10 02:47:36
2660,824,2,1,2024-04-23 19:24:26
2661,256,5,1,2024-03-25 00:58:37
2662,141,3,3,2025-02-04 23:13:33
2663,147,3,2,2024-03-29 18:34:59
2664,788,1,4,2024-07-09 13:06:59
2665,641,2,1,2024-08-01 18:12:32
2666,656,1,2,2024-06-04 13:22:56
2667,681,4,4,2024-10-24 00:42:24
2668,191,5,1,2025-01-07 15:35:14
2669,76,2,4,2024-11-20 16:30:55
2670,665,1,1,2024-09-04 01:54:47
2671,647,3,1,2024-03-24 00:53:22
2672,195,2,1,2024-10-17 23:55:44
2673,375,1,4,2024-03-10 03:08:21
2674,376,4,4,2024-10-03 23:31:01
2675,296,2,2,2025-01-30 06:28:25
2676,718,4,2,2024-08-23 08:27:19
2677,112,4,1,2024-10-09 17:07:25
2678,774,1,1,2024-06-27 17:15:48
2679,321,1,4,2024-04-07 02:57:34
2680,2,4,4,2024-10-15 07:47:38
2681,501,3,3,2024-06-14 16:36:30
2682,861,1,3,2025-01-23 03:22:11
2683,148,2,2,2024-09-14 23:17:52
2684,824,1,3,2024-04-02 19:54:06
2685,223,3,1,2024-11-04 09:49:58
2686,89,3,1,2024-07-08 18:01:46
2687,461,1,3,2025-01-23 00:51:45
2688,75,4,1,2024-11-02 23:53:23
2689,466,3,3,2024-10-17 08:39:37
2690,160,5,4,2024-04-05 06:23:27
2691,891,1,2,2024-09-06 00:00:22
2692,235,2,3,2024-08-04 12:21:01
2693,204,1,1,2024-09-12 02:50:13
2694,473,2,4,2024-08-28 21:32:19
2695,207,1,2,2024-09-06 08:19:44
2696,16,1,2,2024-12-20 13:50:55
2697,206,1,1,2024-07-29 12:09:30
2698,144,1,2,2024-08-15 07:58:57
2699,172,2,3,2024-06-03 19:19:46
2700,94,2,3,2024-11-30 19:06:35
2701,395,5,1,2024-12-11 17:07:22
2702,813,4,3,2024-08-06 07:16:00
2703,577,4,3,2024-08-16 15:14:56
2704,285,5,4,2025-02-21 21:08:23
2705,112,2,1,2025-01-09 09:55:57
2706,499,2,4,2024-04-03 20:15:33
2707,993,1,4,2024-10-14 03:49:37
2708,593,4,4,2024-07-15 01:31:32
2709,504,2,4,2024-11-11 01:15:54
2710,823,5,1,2024-08-26 19:54:38
2711,41,2,2,2024-05-02 15:45:07
2712,269,1,2,2024-03-07 17:08:36
2713,504,5,4,2024-06-07 23:19:02
2714,494,2,2,2024-04-10 16:02:02
2715,499,4,4,2024-11-01 21:04:53
2716,237,3,1,2025-02-03 03:11:25
2717,127,5,2,2024-11-30 13:19:57
2718,269,2,2,2024-06-03 07:00:09
2719,924,1,4,2024-10-20 19:56:57
2720,897,4,3,2024-12-27 22:39:36
2721,906,2,2,2024-12-29 05:38:39
2722,389,3,4,2024-07-10 08:20:34
2723,647,1,4,2024-04-22 08:34:19
2724,827,2,1,2024-06-13 20:52:59
2725,727,2,4,2024-09-19 18:48:00
2726,795,5,1,2025-01-26 00:18:55
2727,60,3,4,2024-09-13 18:08:00
2728,700,5,1,2024-03-20 13:18:21
2729,952,2,4,2024-08-15 23:01:29
2730,558,3,1,2024-09-04 12:52:20
2731,806,2,2,2024-11-03 01:59:48
2732,168,3,4,2024-07-09 07:14:48
2733,733,4,2,2024-06-07 04:52:55
2734,821,4,1,2024-12-10 07:46:39
2735,691,3,2,2024-05-22 04:02:36
2736,966,5,4,2024-11-03 11:56:43
2737,947,2,1,2024-03-23 04:27:22
2738,670,3,1,2024-11-26 02:47:00
2739,214,5,3,2025-02-01 19:44:29
2740,444,4,4,2024-05-18 16:17:29
2741,66,1,2,2024-06-22 12:27:13
2742,911,2,1,2024-09-29 23:18:44
2743,217,5,4,2024-09-10 11:05:18
2744,810,3,1,2024-12-09 22:25:04
2745,893,4,4,2025-01-10 04:33:43
2746,561,1,4,2024-09-23 03:17:38
2747,462,1,1,2024-11-14 06:44:49
2748,289,5,1,2024-06-01 20:48:59
2749,764,1,2,2024-08-30 01:30:21
2750,212,2,2,2025-01-11 01:56:00
2751,949,3,3,2025-02-21 12:07:36
2752,736,3,3,2025-02-09 17:06:12
2753,580,4,2,2024-07-28 11:18:20
2754,751,5,1,2024-05-11 02:24:38
2755,561,1,2,2025-01-08 17:05:47
2756,126,5,2,2024-04-13 21:28:42
2757,380,1,4,2024-03-13 05:14:33
2758,37,3,1,2024-09-11 12:08:50
2759,149,3,3,2025-02-26 08:05:17
2760,364,3,1,2024-07-15 04:58:02
2761,269,3,1,2024-08-04 13:46:10
2762,396,2,1,2024-04-04 14:56:41
2763,349,4,1,2024-06-26 20:44:33
2764,16,3,2,2024-03-12 16:44:43
2765,117,3,4,2024-05-28 19:12:28
2766,212,3,2,2024-06-25 11:10:44
2767,583,1,3,2024-07-31 13:15:13
2768,649,2,4,2024-10-16 17:23:31
2769,536,1,3,2025-01-19 01:48:25
2770,757,2,3,2024-12-17 07:25:07
2771,5,5,3,2024-07-26 12:59:15
2772,827,3,2,2024-09-18 09:06:31
2773,272,4,4,2025-01-26 23:39:29
2774,364,5,2,2024-10-29 06:14:19
2775,351,5,1,2024-10-24 09:24:30
2776,782,4,2,2025-02-27 11:19:11
2777,701,1,1,2024-06-14 10:59:34
2778,478,2,1,2025-01-24 10:32:14
2779,488,2,1,2024-04-16 13:57:24
2780,13,2,3,2024-07-30 03:08:28
2781,30,2,2,2024-11-17 14:36:42
2782,119,4,1,2025-01-06 12:03:55
2783,705,4,1,2024-07-13 12:28:49
2784,329,4,2,2024-08-19 05:40:01
2785,385,3,2,2024-05-19 10:14:43
2786,190,2,4,2024-04-09 17:44:17
2787,793,4,2,2024-06-18 02:32:50
2788,890,5,4,2024-09-16 07:49:34
2789,194,4,2,2025-02-24 02:08:19
2790,719,2,1,2024-07-24 08:41:30
2791,32,5,1,2024-05-31 12:07:44
2792,813,2,1,2025-01-31 23:23:55
2793,812,2,3,2024-08-28 11:36:09
2794,480,5,2,2025-02-10 04:26:00
2795,368,3,4,2024-05-11 10:41:05
2796,543,1,4,2024-11-04 09:55:06
2797,155,3,4,2024-07-30 06:11:51
2798,131,2,4,2024-12-24 03:09:52
2799,106,1,1,2024-05-02 17:10:43
2800,959,2,3,2024-03-17 13:18:08
2801,597,4,1,2024-09-23 08:13:37
2802,59,4,3,2025-02-20 11:27:14
2803,577,2,3,2024-10-19 23:30:42
2804,731,3,3,2024-10-05 22:42:53
2805,637,2,2,2024-12-29 09:00:35
2806,850,1,3,2025-01-07 13:45:25
2807,307,4,3,2024-08-02 23:34:02
2808,965,5,1,2024-11-30 02:46:53
2809,805,3,2,2024-12-12 20:32:56
2810,162,2,2,2024-10-31 00:55:45
2811,194,2,2,2024-10-10 07:16:22
2812,391,5,1,2024-03-12 05:54:56
2813,539,3,2,2024-05-26 16:20:51
2814,368,2,2,2024-04-05 15:10:09
2815,880,3,3,2024-06-02 20:20:17
2816,968,2,1,2024-12-05 06:46:08
2817,881,1,1,2024-11-07 12:23:41
2818,406,4,3,2024-09-04 07:12:44
2819,792,4,3,2024-07-31 00:24:57
2820,86,1,2,2025-03-01 06:42:27
2821,392,1,1,2025-02-04 08:43:27
2822,955,2,4,2025-02-21 09:07:00
2823,663,2,3,2024-09-20 21:55:51
2824,303,2,4,2024-05-12 05:32:17
2825,715,5,2,2024-04-18 20:32:28
2826,327,5,1,2024-11-30 21:52:56
2827,906,3,3,2024-09-16 06:54:40
2828,135,4,4,2024-09-28 05:49:01
2829,854,4,1,2024-12-16 03:27:11
2830,593,4,2,2024-03-28 15:23:32
2831,893,4,1,2024-04-03 13:09:14
2832,992,5,4,2025-01-17 08:44:54
2833,578,5,2,2024-07-07 00:18:50
2834,7,4,1,2024-11-23 21:55:45
2835,849,1,1,2024-12-25 03:12:04
2836,77,1,2,2025-01-21 05:17:37
2837,401,2,1,2024-07-08 10:24:19
2838,138,4,2,2024-10-17 19:50:05
2839,618,3,3,2024-04-17 03:50:11
2840,571,3,2,2024-08-12 04:14:48
2841,283,4,2,2024-06-11 15:40:56
2842,30,4,3,2024-12-05 01:22:12
2843,846,3,4,2024-10-30 11:40:04
2844,221,3,4,2024-09-10 18:20:03
2845,224,5,1,2024-10-29 20:41:05
2846,646,1,3,2024-11-20 09:33:15
2847,518,4,4,2025-02-08 10:26:35
2848,219,3,2,2024-08-14 10:11:56
2849,214,4,4,2024-10-06 10:07:34
2850,276,1,1,2024-09-09 21:38:06
2851,94,3,3,2025-01-24 14:30:35
2852,40,1,1,2024-07-04 18:26:15
2853,502,2,4,2024-06-04 18:12:38
2854,266,5,3,2024-06-18 03:17:40
2855,741,3,4,2024-05-11 23:35:16
2856,138,2,1,2025-02-17 12:07:50
2857,618,3,1,2024-11-22 04:05:38
2858,372,3,3,2024-12-11 03:50:44
2859,921,2,3,2024-05-06 02:03:27
2860,518,2,4,2024-09-20 18:34:11
2861,396,4,3,2024-03-10 15:58:05
2862,904,3,1,2024-08-13 23:45:58
2863,294,1,1,2024-05-22 03:03:48
2864,602,2,3,2024-09-14 07:58:18
2865,219,3,1,2024-12-13 08:32:36
2866,843,3,3,2024-05-11 01:41:37
2867,339,3,4,2024-07-15 06:51:11
2868,587,1,2,2024-06-23 01:35:32
2869,703,2,1,2024-06-30 13:05:09
2870,163,5,2,2024-03-21 14:22:13
2871,899,4,3,2024-07-03 00:54:30
2872,379,1,2,2024-04-30 19:25:35
2873,465,5,3,2024-05-30 06:09:19
2874,313,2,4,2024-03-13 12:31:52
2875,706,4,3,2024-03-05 10:08:55
2876,332,3,4,2024-11-12 04:18:11
2877,98,4,4,2024-11-10 17:27:26
2878,865,2,3,2024-12-17 17:16:28
2879,806,3,1,2024-06-30 12:15:28
2880,866,1,2,2025-02-12 23:07:05
2881,725,5,1,2024-06-06 02:54:44
2882,322,3,2,2025-02-28 04:06:38
2883,66,1,2,2024-03-07 17:08:58
2884,720,3,4,2024-05-24 10:59:18
2885,86,4,1,2024-11-23 16:52:18
2886,143,4,3,2024-05-31 20:52:36
2887,231,1,4,2024-07-07 03:42:05
2888,659,5,1,2024-07-27 09:13:20
2889,673,5,3,2024-05-01 14:47:16
2890,904,1,3,2024-05-06 23:41:40
2891,580,2,2,2025-01-23 17:20:01
2892,885,5,1,2024-05-13 00:15:55
2893,298,4,3,2025-01-30 07:02:06
2894,401,5,3,2024-11-24 14:44:49
2895,206,5,3,2024-07-09 10:16:14
2896,339,3,4,2025-01-05 06:53:47
2897,810,1,2,2025-02-15 22:05:00
2898,447,3,2,2024-05-25 21:13:24
2899,761,4,4,2024-10-01 18:36:42
2900,753,2,4,2024-10-21 03:59:16
2901,374,2,3,2024-12-04 09:35:45
2902,325,1,1,2024-11-17 15:33:15
2903,681,4,1,2024-12-19 02:58:23
2904,847,3,2,2024-09-26 15:42:08
2905,939,1,3,2024-08-16 12:24:21
2906,202,1,2,2024-10-23 00:09:33
2907,535,5,1,2024-12-20 07:07:35
2908,762,1,3,2024-04-06 09:42:30
2909,754,5,4,2024-03-20 07:56:01
2910,755,5,4,2025-02-12 18:46:42
2911,311,5,1,2024-09-24 21:13:13
2912,32,3,3,2024-04-04 18:52:34
2913,620,5,3,2024-03-31 05:23:52
2914,745,2,3,2024-11-03 19:52:18
2915,560,5,4,2025-01-01 19:16:29
2916,911,5,3,2024-07-07 18:18:21
2917,861,1,3,2024-11-17 03:02:11
2918,892,5,2,2025-01-08 14:20:40
2919,825,4,2,2024-04-29 11:09:14
2920,262,3,2,2024-07-12 11:46:05
2921,156,4,3,2024-05-06 06:10:09
2922,940,3,3,2024-11-15 12:24:14
2923,686,5,1,2024-04-14 12:01:40
2924,232,2,3,2024-05-30 21:06:39
2925,481,4,4,2024-12-21 16:26:14
2926,769,3,3,2024-05-26 14:47:54
2927,375,1,4,2024-11-28 00:20:33
2928,669,3,1,2024-05-24 19:59:48
2929,641,1,3,2024-11-13 07:22:26
2930,564,5,1,2024-06-19 08:28:30
2931,19,5,4,2025-01-27 19:07:19
2932,264,2,4,2024-09-29 21:38:00
2933,394,3,4,2024-07-13 08:20:26
2934,940,5,3,2024-09-22 13:21:25
2935,954,3,2,2024-04-25 06:40:44
2936,962,5,4,2024-09-18 00:04:24
2937,420,5,2,2024-11-29 14:13:03
2938,448,4,3,2024-03-08 19:07:15
2939,23,2,4,2024-07-31 14:19:13
2940,940,3,2,2025-02-02 19:02:46
2941,466,4,2,2025-01-16 14:37:59
2942,290,5,1,2024-03-24 19:38:17
2943,116,2,4,2024-11-08 15:56:11
2944,229,5,4,2024-09-05 07:28:46
2945,945,2,1,2024-05-16 08:43:29
2946,487,4,1,2024-11-13 19:36:58
2947,867,3,3,2025-01-12 01:11:39
2948,468,2,1,2024-07-03 01:36:15
2949,166,3,2,2024-12-26 22:36:36
2950,933,1,4,2024-10-20 03:28:05
2951,358,5,1,2024-03-09 20:16:19
2952,609,3,2,2024-10-01 01:44:34
2953,275,1,2,2024-06-07 22:12:42
2954,917,1,2,2024-10-26 23:50:05
2955,346,1,1,2024-04-18 22:59:46
2956,964,3,4,2024-08-19 12:59:33
2957,711,2,2,2024-08-30 04:13:00
2958,896,2,4,2024-12-23 22:02:50
2959,763,3,1,2024-11-01 23:22:29
2960,727,3,2,2024-10-08 05:42:13
2961,243,5,1,2025-01-11 19:50:32
2962,490,3,4,2024-04-08 14:27:59
2963,239,1,4,2024-11-02 13:46:53
2964,717,5,2,2024-10-30 02:48:17
2965,840,1,3,2024-03-12 00:54:18
2966,406,4,1,2024-03-25 11:14:46
2967,192,3,2,2024-12-04 16:36:36
2968,941,4,3,2025-01-24 12:19:33
2969,332,2,1,2024-10-16 17:54:15
2970,388,3,4,2024-04-02 05:55:16
2971,328,1,3,2025-02-25 15:54:30
2972,466,5,2,2024-09-05 08:08:25
2973,364,4,1,2024-08-15 01:46:13
2974,847,4,4,2024-11-30 02:24:17
2975,739,2,2,2024-03-27 03:01:34
2976,641,2,1,2024-06-26 13:53:56
2977,291,3,2,2024-08-06 07:09:31
2978,180,4,2,2024-04-18 02:40:15
2979,346,3,4,2024-05-24 04:28:11
2980,825,1,3,2024-10-23 22:22:15
2981,852,1,1,2025-02-03 05:16:12
2982,649,3,4,2024-04-16 18:23:31
2983,834,2,3,2024-12-21 12:29:14
2984,534,5,3,2024-09-22 06:39:40
2985,689,4,4,2024-07-12 11:16:44
2986,211,3,4,2024-07-03 05:31:01
2987,198,3,1,2025-01-29 03:24:30
2988,271,5,4,2024-09-13 20:51:15
2989,316,2,1,2024-03-23 17:20:20
2990,422,1,2,2024-08-13 22:07:58
2991,242,4,3,2025-02-27 17:40:33
2992,333,2,1,2024-06-23 00:42:47
2993,857,3,3,2025-01-18 01:01:55
2994,241,1,3,2024-10-17 17:53:33
2995,162,2,4,2024-08-12 18:23:29
2996,888,4,1,2024-09-01 14:38:53
2997,599,5,4,2024-08-02 22:07:56
2998,393,4,1,2024-10-24 09:36:41
2999,900,4,1,2024-09-16 13:34:19
3000,865,5,4,2024-12-09 16:56:14
3001,32,5,2,2025-01-22 06:43:02
3002,595,1,2,2024-04-27 05:25:17
3003,534,3,1,2024-12-24 09:49:31
3004,923,4,1,2024-07-18 10:27:09
3005,688,3,4,2024-04-19 10:49:09
3006,580,3,4,2024-03-03 13:07:50
3007,799,5,4,2025-02-22 09:01:12
3008,5,2,2,2025-01-13 00:40:34
3009,957,5,1,2024-04-05 02:33:34
3010,550,3,4,2024-05-22 01:24:06
3011,671,5,2,2025-01-18 18:12:35
3012,286,1,4,2025-01-25 13:59:14
3013,141,5,1,2024-06-29 14:09:51
3014,84,4,3,2024-11-24 17:03:18
3015,231,1,1,2025-01-16 04:15:53
3016,933,5,4,2024-11-12 00:22:26
3017,141,3,3,2024-05-02 12:37:54
3018,285,5,1,2025-01-26 12:42:29
3019,703,5,3,2024-05-11 14:40:42
3020,132,3,2,2024-09-08 14:55:21
3021,245,5,1,2024-09-08 01:08:05
3022,878,5,3,2024-07-26 14:31:38
3023,356,3,3,2024-06-01 04:11:26
3024,444,2,1,2025-02-24 02:52:20
3025,289,1,4,2024-12-16 20:38:11
3026,175,3,3,2024-04-25 22:10:51
3027,610,4,4,2024-03-12 08:33:20
3028,512,4,1,2024-08-28 06:57:48
3029,149,2,1,2024-12-20 02:43:25
3030,997,2,2,2025-02-24 10:32:14
3031,7,3,3,2024-04-12 04:53:49
3032,35,2,3,2024-07-23 21:03:42
3033,736,3,4,2024-12-30 22:46:20
3034,923,1,2,2024-12-23 10:59:15
3035,676,4,3,2024-08-25 10:57:44
3036,595,1,3,2024-03-18 14:08:37
3037,917,1,3,2024-05-07 07:40:13
3038,39,3,1,2024-05-12 09:23:27
3039,348,4,1,2024-07-27 14:27:21
3040,7,2,3,2024-09-03 09:55:30
3041,557,5,1,2025-01-08 07:33:56
3042,157,4,3,2024-11-03 05:01:27
3043,482,4,3,2024-09-22 09:25:59
3044,281,3,3,2024-03-14 06:44:07
3045,625,2,4,2024-06-01 22:16:12
3046,331,4,4,2024-08-04 05:29:25
3047,740,5,3,2025-01-11 10:36:07
3048,73,4,2,2024-09-08 12:28:36
3049,523,1,1,2024-07-23 15:20:46
3050,719,4,1,2024-03-15 04:36:16
3051,948,2,3,2024-08-21 15:08:41
3052,295,5,3,2024-12-21 22:53:20
3053,702,5,3,2024-06-26 05:09:15
3054,533,4,3,2025-02-23 13:12:18
3055,909,4,2,2024-06-21 05:35:58
3056,813,3,1,2025-02-13 00:29:53
3057,203,1,2,2024-08-27 04:44:23
3058,52,3,1,2024-12-25 16:08:42
3059,161,1,3,2024-12-01 06:40:45
3060,128,5,4,2024-07-16 11:40:38
3061,847,2,3,2024-07-28 13:53:21
3062,116,5,4,2024-04-21 05:18:37
3063,225,2,4,2025-01-17 06:30:39
3064,68,5,4,2024-07-02 09:55:50
3065,120,1,4,2024-04-27 12:49:16
3066,591,3,2,2024-10-20 12:23:40
3067,524,1,2,2024-04-22 01:18:11
3068,577,2,4,2024-03-27 13:13:37
3069,822,1,2,2024-05-27 14:58:48
3070,747,4,3,2025-01-13 02:08:42
3071,756,5,2,2024-09-29 12:07:50
3072,628,4,2,2024-03-13 19:28:14
3073,638,1,3,2024-12-01 21:46:23
3074,186,1,1,2024-10-17 04:37:37
3075,109,4,3,2024-07-07 06:17:47
3076,841,3,4,2025-01-19 15:17:40
3077,968,2,2,2024-06-11 04:33:05
3078,181,3,3,2025-01-06 14:12:09
3079,772,3,2,2025-01-06 22:35:59
3080,854,3,3,2024-03-13 17:56:49
3081,334,5,2,2024-11-10 07:21:51
3082,823,3,4,2025-02-07 16:41:33
3083,740,2,3,2025-02-22 23:28:24
3084,495,4,4,2024-11-03 12:52:45
3085,386,1,4,2024-09-19 06:43:40
3086,251,1,4,2024-07-27 09:03:31
3087,585,5,2,2024-06-22 09:52:05
3088,545,3,1,2025-02-10 05:09:09
3089,431,5,4,2024-10-24 06:49:44
3090,656,4,3,2024-05-08 11:41:03
3091,242,5,4,2024-05-03 13:22:37
3092,575,3,2,2024-05-12 20:34:45
3093,558,4,1,2024-12-26 13:17:25
3094,140,3,1,2024-06-29 23:03:43
3095,754,5,3,2024-06-28 01:46:28
3096,149,3,3,2024-03-15 14:53:53
3097,266,5,2,2024-08-21 00:06:54
3098,678,4,2,2024-08-11 05:52:24
3099,217,5,2,2024-07-18 11:42:01
3100,62,5,4,2025-01-31 14:15:54
3101,616,5,2,2024-12-08 07:48:59
3102,693,2,2,2024-03-05 11:30:20
3103,316,5,1,2025-01-05 08:34:43
3104,358,4,2,2025-01-28 11:44:55
3105,221,4,4,2025-02-17 11:57:35
3106,791,4,1,2025-02-20 15:55:28
3107,609,3,1,2024-09-07 08:28:37
3108,208,3,2,2024-10-01 14:36:51
3109,222,5,4,2024-04-11 14:37:02
3110,446,2,1,2024-10-15 01:41:19
3111,186,4,4,2024-11-29 20:21:05
3112,604,4,4,2024-05-04 04:06:04
3113,700,3,3,2024-08-13 17:38:43
3114,992,2,2,2024-05-15 12:53:28
3115,122,3,3,2024-08-01 04:50:43
3116,182,3,2,2024-08-10 21:20:12
3117,655,5,4,2024-03-31 06:18:59
3118,514,5,2,2024-12-24 03:24:02
3119,142,2,3,2024-08-17 14:53:21
3120,938,2,2,2024-03-29 09:35:31
3121,827,2,2,2024-12-20 03:50:19
3122,999,2,4,2024-03-13 01:00:33
3123,4,5,3,2024-12-27 12:01:05
3124,791,1,1,2025-02-10 21:53:46
3125,264,5,3,2024-10-07 14:28:43
3126,479,3,1,2025-01-07 00:23:41
3127,417,1,2,2024-03-26 04:40:08
3128,317,4,4,2024-09-24 20:41:36
3129,719,1,3,2024-08-28 01:55:28
3130,386,3,4,2024-10-07 02:52:24
3131,490,4,2,2024-05-04 03:00:56
3132,176,1,3,2024-12-07 01:56:36
3133,160,1,4,2024-08-27 18:29:48
3134,495,5,1,2024-12-04 06:33:32
3135,639,2,3,2024-04-29 06:17:59
3136,181,2,2,2024-11-09 22:27:41
3137,567,1,1,2025-01-22 22:48:37
3138,363,1,4,2024-08-13 15:38:29
3139,83,2,3,2025-01-22 19:40:31
3140,471,3,2,2024-12-13 19:29:05
3141,506,5,4,2024-11-23 18:58:42
3142,332,2,4,2024-10-20 02:10:25
3143,614,3,3,2024-12-20 03:54:40
3144,507,5,4,2024-07-12 01:44:53
3145,290,4,3,2024-12-02 03:10:00
3146,959,2,4,2024-06-13 07:41:27
3147,713,2,2,2024-09-09 08:30:54
3148,636,5,2,2024-03-18 06:39:07
3149,941,2,4,2024-10-27 16:16:45
3150,996,5,1,2025-02-17 05:52:39
3151,119,1,1,2025-01-03 12:52:55
3152,201,3,4,2024-10-18 05:16:47
3153,363,4,4,2024-12-23 20:29:39
3154,986,4,1,2024-08-27 12:25:09
3155,891,5,2,2024-03-09 10:11:56
3156,578,4,2,2024-04-05 06:53:17
3157,470,1,3,2024-05-28 23:19:18
3158,888,2,2,2025-02-23 18:16:27
3159,25,2,3,2024-08-15 19:22:11
3160,640,5,3,2024-11-30 18:33:09
3161,917,4,1,2025-02-24 05:20:58
3162,357,4,4,2024-10-02 20:48:23
3163,520,5,3,2025-01-27 00:22:09
3164,361,3,3,2024-07-25 19:31:18
3165,914,2,2,2024-07-11 08:54:06
3166,826,1,3,2024-04-17 17:58:37
3167,169,5,3,2024-03-14 11:48:54
3168,906,3,4,2024-09-26 15:15:23
3169,749,3,2,2024-09-05 09:20:36
3170,780,2,4,2024-10-24 03:56:12
3171,790,1,4,2024-05-02 06:45:30
3172,482,3,4,2024-08-28 13:41:28
3173,151,1,2,2024-08-07 21:47:33
3174,48,3,3,2024-08-29 08:25:54
3175,281,1,2,2024-03-16 21:14:52
3176,448,5,3,2024-11-30 13:36:13
3177,553,4,2,2024-11-25 23:44:26
3178,335,4,3,2024-08-12 14:51:04
3179,961,5,3,2024-03-13 13:36:21
3180,37,4,3,2025-01-28 21:15:26
3181,73,1,3,2025-02-25 19:44:05
3182,877,3,3,2024-10-03 09:51:09
3183,721,5,4,2025-02-11 09:23:56
3184,392,1,1,2025-01-11 04:59:22
3185,738,4,2,2024-11-09 16:36:11
3186,332,4,4,2024-09-22 13:51:07
3187,495,2,3,2024-06-07 11:32:16
3188,539,2,1,2024-06-06 17:41:11
3189,830,4,2,2024-08-04 22:15:37
3190,835,3,3,2024-03-15 12:27:21
3191,972,3,3,2024-06-16 14:07:54
3192,516,4,1,2024-06-23 18:37:34
3193,127,4,2,2024-11-07 18:43:58
3194,857,4,2,2024-09-15 18:35:10
3195,846,4,3,2025-02-17 20:24:16
3196,853,5,4,2024-10-15 05:17:00
3197,576,2,2,2025-01-06 18:42:44
3198,56,3,3,2024-08-07 16:24:22
3199,126,1,1,2024-12-03 08:32:02
3200,96,4,4,2024-04-20 06:31:10
3201,759,4,3,2025-01-31 08:48:28
3202,160,3,1,2024-06-27 04:41:08
3203,757,5,4,2024-10-11 19:49:15
3204,856,3,3,2024-03-27 20:18:22
3205,431,5,2,2025-01-19 08:15:54
3206,383,2,3,2024-10-07 08:20:22
3207,651,4,2,2024-12-24 04:23:03
3208,972,1,1,2024-07-25 04:25:32
3209,431,4,1,2024-09-06 03:24:00
3210,778,5,1,2024-05-03 17:53:39
3211,620,1,4,2025-02-15 21:01:02
3212,897,4,1,2024-07-10 04:04:53
3213,987,5,1,2024-11-30 13:02:56
3214,810,3,4,2024-03-20 01:08:17
3215,570,2,4,2024-06-06 13:31:01
3216,191,5,1,2025-02-11 19:29:34
3217,313,5,1,2024-09-24 07:16:09
3218,762,4,4,2024-03-04 11:29:29
3219,322,2,2,2024-11-12 08:46:15
